assignedpatient_patientjpaid,inputfieldsstring,bestmatchedweight,bestmatchedpatient_patientjpaid,timestamp
12168,"{""ort"":""Neustadtner Waldnaab"",""geburtsname"":""Hiller"",""geburtstag"":23,""vorname"":""Aleksandar"",""geburtsjahr"":2017,""nachname"":""Hiller"",""geburtsmonat"":3,""plz"":""37532""}",0.5600338254417252,,2026-01-13 22:43:30.037
12169,"{""ort"":""Suhl"",""geburtsname"":""Zaenker Ruppersberger"",""geburtstag"":20,""vorname"":""Anton"",""geburtsjahr"":1968,""nachname"":""Zaenker Ruppersberger"",""geburtsmonat"":12,""plz"":""80124""}",0.533910130113691,,2026-01-13 22:43:30.054
12170,"{""ort"":""Neunburg vorm Wald"",""geburtsname"":""Dobes"",""geburtstag"":15,""vorname"":""Sylvana"",""geburtsjahr"":2021,""nachname"":""Dobes"",""geburtsmonat"":1,""plz"":""26318""}",0.5375167723262126,,2026-01-13 22:43:30.071
12171,"{""ort"":""Germersheim"",""geburtsname"":""Jacob"",""geburtstag"":6,""vorname"":""Dimitri-Veli"",""geburtsjahr"":1933,""nachname"":""Jacob"",""geburtsmonat"":12,""plz"":""73164""}",0.5439361059209227,,2026-01-13 22:43:30.093
12172,"{""ort"":""Eilenburg"",""geburtsname"":""Boerner"",""geburtstag"":24,""vorname"":""Brian"",""geburtsjahr"":1947,""nachname"":""Boerner"",""geburtsmonat"":8,""plz"":""68890""}",0.5625410623183233,,2026-01-13 22:43:30.109
12173,"{""ort"":""Wismar"",""geburtsname"":""Bloch"",""geburtstag"":10,""vorname"":""Jolanda"",""geburtsjahr"":1972,""nachname"":""Bloch"",""geburtsmonat"":11,""plz"":""57571""}",0.5126370624899894,,2026-01-13 22:43:30.126
12174,"{""ort"":""Bremen"",""geburtsname"":""Graf"",""geburtstag"":22,""vorname"":""Marten"",""geburtsjahr"":2015,""nachname"":""Graf"",""geburtsmonat"":9,""plz"":""17646""}",0.5204144978679813,,2026-01-13 22:43:30.143
12175,"{""ort"":""Jülich"",""geburtsname"":""Krause"",""geburtstag"":27,""vorname"":""Christa-Hans Joerg"",""geburtsjahr"":1965,""nachname"":""Krause"",""geburtsmonat"":11,""plz"":""81709""}",0.5600338254417252,,2026-01-13 22:43:30.162
12176,"{""ort"":""Reutlingen"",""geburtsname"":""Kensy"",""geburtstag"":4,""vorname"":""Kathi"",""geburtsjahr"":1977,""nachname"":""Kensy"",""geburtsmonat"":7,""plz"":""41888""}",0.5231875785839153,,2026-01-13 22:43:30.182
12177,"{""ort"":""Melle"",""geburtsname"":""Heidrich"",""geburtstag"":28,""vorname"":""Guelay"",""geburtsjahr"":1979,""nachname"":""Heidrich"",""geburtsmonat"":10,""plz"":""33660""}",0.5416633906322498,,2026-01-13 22:43:30.198
12178,"{""ort"":""Vohenstrauß"",""geburtsname"":""Trapp"",""geburtstag"":19,""vorname"":""Flora"",""geburtsjahr"":1933,""nachname"":""Trapp"",""geburtsmonat"":10,""plz"":""62676""}",0.4966028053258063,,2026-01-13 22:43:30.218
12179,"{""ort"":""Pfaffenhofen an der Ilm"",""geburtsname"":""Schaaf"",""geburtstag"":17,""vorname"":""Fedor Antonie"",""geburtsjahr"":2005,""nachname"":""Schaaf"",""geburtsmonat"":7,""plz"":""58664""}",0.5304611424300527,,2026-01-13 22:43:30.254
12180,"{""ort"":""Pirmasens"",""geburtsname"":""Naser"",""geburtstag"":2,""vorname"":""Constanze"",""geburtsjahr"":1962,""nachname"":""Naser"",""geburtsmonat"":11,""plz"":""29500""}",0.5290724087566476,,2026-01-13 22:43:30.277
12181,"{""ort"":""Pirmasens"",""geburtsname"":""Roemer"",""geburtstag"":1,""vorname"":""Horst-Dieter-Georgine"",""geburtsjahr"":1951,""nachname"":""Roemer"",""geburtsmonat"":1,""plz"":""29315""}",0.541166712149256,,2026-01-13 22:43:30.3
12182,"{""ort"":""Bad Brückenau"",""geburtsname"":""Eberth-Tintzmann"",""geburtstag"":22,""vorname"":""Marco"",""geburtsjahr"":1955,""nachname"":""Eberth-Tintzmann"",""geburtsmonat"":2,""plz"":""45102""}",0.551178623535204,,2026-01-13 22:43:30.318
12183,"{""ort"":""Gerolzhofen"",""geburtsname"":""Wiek"",""geburtstag"":6,""vorname"":""Klaus Dieter"",""geburtsjahr"":1931,""nachname"":""Wiek"",""geburtsmonat"":2,""plz"":""29149""}",0.5061274823426763,,2026-01-13 22:43:30.337
12184,"{""ort"":""Hamburg"",""geburtsname"":""Troest"",""geburtstag"":5,""vorname"":""Paul-Gerhard"",""geburtsjahr"":1940,""nachname"":""Troest"",""geburtsmonat"":6,""plz"":""43610""}",0.5657330366969929,,2026-01-13 22:43:30.354
12185,"{""ort"":""Flöha"",""geburtsname"":""Geisler"",""geburtstag"":19,""vorname"":""Hans-Josef"",""geburtsjahr"":1915,""nachname"":""Geisler"",""geburtsmonat"":6,""plz"":""15821""}",0.4995441913579157,,2026-01-13 22:43:30.375
12186,"{""ort"":""Querfurt"",""geburtsname"":""Weihmann"",""geburtstag"":22,""vorname"":""Maria-Theresia"",""geburtsjahr"":1919,""nachname"":""Weihmann"",""geburtsmonat"":9,""plz"":""24751""}",0.541166712149256,,2026-01-13 22:43:30.396
12187,"{""ort"":""Osterode am Harz"",""geburtsname"":""Carsten"",""geburtstag"":20,""vorname"":""Udo"",""geburtsjahr"":1921,""nachname"":""Carsten"",""geburtsmonat"":1,""plz"":""18440""}",0.5042225469393024,,2026-01-13 22:43:30.413
12188,"{""ort"":""Großenhain"",""geburtsname"":""Hermann"",""geburtstag"":11,""vorname"":""Eduard"",""geburtsjahr"":1988,""nachname"":""Hermann"",""geburtsmonat"":7,""plz"":""84529""}",0.5177687542521842,,2026-01-13 22:43:30.434
12189,"{""ort"":""Hannover"",""geburtsname"":""Schaefer"",""geburtstag"":10,""vorname"":""Franziska"",""geburtsjahr"":1978,""nachname"":""Schaefer"",""geburtsmonat"":4,""plz"":""53070""}",0.5159536907539798,,2026-01-13 22:43:30.456
12190,"{""ort"":""Potsdam"",""geburtsname"":""Luebs"",""geburtstag"":16,""vorname"":""Arzu"",""geburtsjahr"":1943,""nachname"":""Luebs"",""geburtsmonat"":9,""plz"":""36156""}",0.5102094867784778,,2026-01-13 22:43:30.474
12191,"{""ort"":""Mühlhausen"",""geburtsname"":""Suessebier"",""geburtstag"":29,""vorname"":""Rebekka"",""geburtsjahr"":1948,""nachname"":""Suessebier"",""geburtsmonat"":2,""plz"":""48916""}",0.5064518106506272,,2026-01-13 22:43:30.494
12192,"{""ort"":""Lüdinghausen"",""geburtsname"":""Tintzmann"",""geburtstag"":17,""vorname"":""Sibylle"",""geburtsjahr"":1928,""nachname"":""Tintzmann"",""geburtsmonat"":2,""plz"":""76499""}",0.5050239871570238,,2026-01-13 22:43:30.545
12193,"{""ort"":""Brilon"",""geburtsname"":""Doehn"",""geburtstag"":29,""vorname"":""Mahmoud"",""geburtsjahr"":1940,""nachname"":""Doehn"",""geburtsmonat"":11,""plz"":""40871""}",0.5152503477365237,,2026-01-13 22:43:30.574
12194,"{""ort"":""Nürtingen"",""geburtsname"":""Schuster"",""geburtstag"":13,""vorname"":""Christiane Arnold"",""geburtsjahr"":1920,""nachname"":""Schuster"",""geburtsmonat"":3,""plz"":""78384""}",0.5256291334680665,,2026-01-13 22:43:30.603
12195,"{""ort"":""Göppingen"",""geburtsname"":""Bender"",""geburtstag"":7,""vorname"":""Hans-Walter"",""geburtsjahr"":2012,""nachname"":""Bender"",""geburtsmonat"":12,""plz"":""23935""}",0.4971934353541731,,2026-01-13 22:43:30.664
12196,"{""ort"":""Bad Mergentheim"",""geburtsname"":""Caspar"",""geburtstag"":29,""vorname"":""Daniel Katarzyna"",""geburtsjahr"":1979,""nachname"":""Caspar"",""geburtsmonat"":4,""plz"":""31401""}",0.4924914031246248,,2026-01-13 22:43:30.692
12197,"{""ort"":""Kassel"",""geburtsname"":""Stoll"",""geburtstag"":23,""vorname"":""Denise"",""geburtsjahr"":1994,""nachname"":""Stoll"",""geburtsmonat"":8,""plz"":""23713""}",0.5010091380695586,,2026-01-13 22:43:30.749
12198,"{""ort"":""Fürstenwalde"",""geburtsname"":""Pergande"",""geburtstag"":4,""vorname"":""Leo"",""geburtsjahr"":2011,""nachname"":""Pergande"",""geburtsmonat"":10,""plz"":""08728""}",0.46342985887750887,,2026-01-13 22:43:30.772
12199,"{""ort"":""Aue"",""geburtsname"":""Thanel"",""geburtstag"":9,""vorname"":""Gotthilf"",""geburtsjahr"":1922,""nachname"":""Thanel"",""geburtsmonat"":8,""plz"":""02338""}",0.4919052691543559,,2026-01-13 22:43:30.799
12200,"{""ort"":""Beeskow"",""geburtsname"":""Reising Christoph"",""geburtstag"":28,""vorname"":""Sergej"",""geburtsjahr"":2011,""nachname"":""Reising Christoph"",""geburtsmonat"":7,""plz"":""77145""}",0.5337969192099861,,2026-01-13 22:43:30.821
12451,"{""ort"":""Torgau"",""geburtsname"":""Vollbrecht"",""geburtstag"":20,""vorname"":""Heini"",""geburtsjahr"":1977,""nachname"":""Vollbrecht"",""geburtsmonat"":7,""plz"":""58064""}",0.5121403840069959,,2026-01-13 22:43:30.841
12452,"{""ort"":""Schongau"",""geburtsname"":""Junck"",""geburtstag"":7,""vorname"":""Klara"",""geburtsjahr"":1976,""nachname"":""Junck"",""geburtsmonat"":2,""plz"":""18632""}",0.5778765241241349,,2026-01-13 22:43:30.87
12453,"{""ort"":""Stadtroda"",""geburtsname"":""Schweitzer"",""geburtstag"":19,""vorname"":""Hedy"",""geburtsjahr"":1915,""nachname"":""Schweitzer"",""geburtsmonat"":6,""plz"":""74366""}",0.5680843748142065,,2026-01-13 22:43:30.888
12454,"{""ort"":""Aachen"",""geburtsname"":""Nohlmans"",""geburtstag"":11,""vorname"":""Inge"",""geburtsjahr"":1999,""nachname"":""Nohlmans"",""geburtsmonat"":11,""plz"":""77702""}",0.501528566944989,,2026-01-13 22:43:30.908
12455,"{""ort"":""Suhl"",""geburtsname"":""Kallert"",""geburtstag"":7,""vorname"":""Meinrad"",""geburtsjahr"":2000,""nachname"":""Kallert"",""geburtsmonat"":6,""plz"":""30246""}",0.4753357051485964,,2026-01-13 22:43:30.93
12456,"{""ort"":""Ingolstadt"",""geburtsname"":""Salz"",""geburtstag"":23,""vorname"":""Ellen"",""geburtsjahr"":1982,""nachname"":""Salz"",""geburtsmonat"":5,""plz"":""08242""}",0.5082133365827103,,2026-01-13 22:43:30.952
12457,"{""ort"":""Soltau"",""geburtsname"":""Kabus Salz"",""geburtstag"":8,""vorname"":""Sibel"",""geburtsjahr"":1991,""nachname"":""Kabus Salz"",""geburtsmonat"":1,""plz"":""88168""}",0.5175840008056436,,2026-01-13 22:43:30.974
12458,"{""ort"":""Göttingen"",""geburtsname"":""Ruppersberger"",""geburtstag"":8,""vorname"":""Heinz-Guenther"",""geburtsjahr"":1991,""nachname"":""Ruppersberger"",""geburtsmonat"":7,""plz"":""59481""}",0.5556798762203863,,2026-01-13 22:43:30.995
12459,"{""ort"":""Eisleben"",""geburtsname"":""Baum"",""geburtstag"":2,""vorname"":""Irmengard"",""geburtsjahr"":1936,""nachname"":""Baum"",""geburtsmonat"":10,""plz"":""81472""}",0.46742571148632933,,2026-01-13 22:43:31.017
12460,"{""ort"":""Lippstadt"",""geburtsname"":""Christoph"",""geburtstag"":20,""vorname"":""Loni"",""geburtsjahr"":1947,""nachname"":""Christoph"",""geburtsmonat"":5,""plz"":""69118""}",0.5484232941848212,,2026-01-13 22:43:31.038
12461,"{""ort"":""Aue"",""geburtsname"":""Eimer"",""geburtstag"":20,""vorname"":""Anita"",""geburtsjahr"":2010,""nachname"":""Eimer"",""geburtsmonat"":11,""plz"":""31389""}",0.5082133365827103,,2026-01-13 22:43:31.059
12462,"{""ort"":""Senftenberg"",""geburtsname"":""Renner"",""geburtstag"":29,""vorname"":""Cemal"",""geburtsjahr"":1926,""nachname"":""Renner"",""geburtsmonat"":5,""plz"":""31238""}",0.5071857797889953,,2026-01-13 22:43:31.077
12463,"{""ort"":""Geldern"",""geburtsname"":""Beckmann"",""geburtstag"":14,""vorname"":""Iris"",""geburtsjahr"":2025,""nachname"":""Beckmann"",""geburtsmonat"":8,""plz"":""41542""}",0.5177687542521842,,2026-01-13 22:43:31.095
12464,"{""ort"":""Altentreptow"",""geburtsname"":""Pohl"",""geburtstag"":8,""vorname"":""Gottlob Birthe"",""geburtsjahr"":2009,""nachname"":""Pohl"",""geburtsmonat"":1,""plz"":""63992""}",0.4911607622231238,,2026-01-13 22:43:31.111
12465,"{""ort"":""Euskirchen"",""geburtsname"":""Haenel-Pohl"",""geburtstag"":23,""vorname"":""Agata"",""geburtsjahr"":1935,""nachname"":""Haenel-Pohl"",""geburtsmonat"":10,""plz"":""77587""}",0.5282652881971736,,2026-01-13 22:43:31.129
12466,"{""ort"":""Fallingbostel"",""geburtsname"":""Linke Juncken"",""geburtstag"":11,""vorname"":""Dorota"",""geburtsjahr"":1989,""nachname"":""Linke Juncken"",""geburtsmonat"":4,""plz"":""21332""}",0.5612615773603341,,2026-01-13 22:43:31.149
12467,"{""ort"":""Parsberg"",""geburtsname"":""Stey"",""geburtstag"":17,""vorname"":""Ralf"",""geburtsjahr"":1971,""nachname"":""Stey"",""geburtsmonat"":4,""plz"":""71999""}",0.4916143182715461,,2026-01-13 22:43:31.17
12468,"{""ort"":""Perleberg"",""geburtsname"":""Fischer"",""geburtstag"":19,""vorname"":""Wencke"",""geburtsjahr"":1986,""nachname"":""Fischer"",""geburtsmonat"":3,""plz"":""57239""}",0.5094410885013191,,2026-01-13 22:43:31.187
12469,"{""ort"":""Werdau"",""geburtsname"":""Barkholz"",""geburtstag"":2,""vorname"":""Georgios"",""geburtsjahr"":1937,""nachname"":""Barkholz"",""geburtsmonat"":12,""plz"":""99841""}",0.537534979739154,,2026-01-13 22:43:31.205
12470,"{""ort"":""Gütersloh"",""geburtsname"":""Zobel"",""geburtstag"":10,""vorname"":""Hans-Martin"",""geburtsjahr"":1983,""nachname"":""Zobel"",""geburtsmonat"":7,""plz"":""26457""}",0.5332488750815625,,2026-01-13 22:43:31.225
12471,"{""ort"":""Lübben"",""geburtsname"":""Staude"",""geburtstag"":15,""vorname"":""Paolo"",""geburtsjahr"":1948,""nachname"":""Staude"",""geburtsmonat"":3,""plz"":""53287""}",0.4746353612502972,,2026-01-13 22:43:31.246
12472,"{""ort"":""Schwäbisch Gmünd"",""geburtsname"":""Naser"",""geburtstag"":22,""vorname"":""Johannes"",""geburtsjahr"":1928,""nachname"":""Naser"",""geburtsmonat"":12,""plz"":""77607""}",0.5609178115621012,,2026-01-13 22:43:31.267
12473,"{""ort"":""Altentreptow"",""geburtsname"":""van der Dussen"",""geburtstag"":7,""vorname"":""Heinz"",""geburtsjahr"":1920,""nachname"":""van der Dussen"",""geburtsmonat"":10,""plz"":""82787""}",0.5038593873613714,,2026-01-13 22:43:31.287
12474,"{""ort"":""Coburg"",""geburtsname"":""Hoefig Dippel"",""geburtstag"":27,""vorname"":""Gretel"",""geburtsjahr"":1992,""nachname"":""Hoefig Dippel"",""geburtsmonat"":6,""plz"":""77475""}",0.4820896412546762,,2026-01-13 22:43:31.309
12475,"{""ort"":""Neunburg vorm Wald"",""geburtsname"":""Loos"",""geburtstag"":9,""vorname"":""Raphaela Isa"",""geburtsjahr"":1960,""nachname"":""Loos"",""geburtsmonat"":12,""plz"":""06592""}",0.4820896412546762,,2026-01-13 22:43:31.325
12476,"{""ort"":""Neuss"",""geburtsname"":""Tschentscher"",""geburtstag"":1,""vorname"":""Sigmund"",""geburtsjahr"":1952,""nachname"":""Tschentscher"",""geburtsmonat"":7,""plz"":""13323""}",0.5573780568576332,,2026-01-13 22:43:31.345
12477,"{""ort"":""Bad Brückenau"",""geburtsname"":""Thanel"",""geburtstag"":23,""vorname"":""Guelten"",""geburtsjahr"":1962,""nachname"":""Thanel"",""geburtsmonat"":2,""plz"":""53574""}",0.5481428593576662,,2026-01-13 22:43:31.363
12478,"{""ort"":""Senftenberg"",""geburtsname"":""Hesse"",""geburtstag"":10,""vorname"":""Anne"",""geburtsjahr"":1942,""nachname"":""Hesse"",""geburtsmonat"":10,""plz"":""59960""}",0.5069366247769458,,2026-01-13 22:43:31.38
12479,"{""ort"":""Fulda"",""geburtsname"":""Mangold"",""geburtstag"":25,""vorname"":""Miroslav"",""geburtsjahr"":1916,""nachname"":""Mangold"",""geburtsmonat"":10,""plz"":""40081""}",0.5042799429181504,,2026-01-13 22:43:31.397
12480,"{""ort"":""Stuttgart"",""geburtsname"":""Klapp"",""geburtstag"":18,""vorname"":""Ferdi"",""geburtsjahr"":1939,""nachname"":""Klapp"",""geburtsmonat"":10,""plz"":""55303""}",0.5152503477365237,,2026-01-13 22:43:31.413
12481,"{""ort"":""Brand"",""geburtsname"":""Hettner"",""geburtstag"":3,""vorname"":""Orhan"",""geburtsjahr"":2013,""nachname"":""Hettner"",""geburtsmonat"":12,""plz"":""96580""}",0.478083208134232,,2026-01-13 22:43:31.428
12482,"{""ort"":""Neunburg vorm Wald"",""geburtsname"":""Roehricht"",""geburtstag"":11,""vorname"":""Sibel"",""geburtsjahr"":2016,""nachname"":""Roehricht"",""geburtsmonat"":9,""plz"":""59588""}",0.5430760510606498,,2026-01-13 22:43:31.444
12483,"{""ort"":""Ludwigsburg"",""geburtsname"":""Suessebier"",""geburtstag"":20,""vorname"":""Waldemar"",""geburtsjahr"":1981,""nachname"":""Suessebier"",""geburtsmonat"":1,""plz"":""02785""}",0.5353045761821532,,2026-01-13 22:43:31.46
12484,"{""ort"":""Rostock"",""geburtsname"":""Gotthard"",""geburtstag"":6,""vorname"":""Gunther"",""geburtsjahr"":1965,""nachname"":""Gotthard"",""geburtsmonat"":5,""plz"":""02353""}",0.5010091380695586,,2026-01-13 22:43:31.476
12485,"{""ort"":""Göppingen"",""geburtsname"":""Muehle"",""geburtstag"":6,""vorname"":""Klaus-Ulrich"",""geburtsjahr"":1961,""nachname"":""Muehle"",""geburtsmonat"":6,""plz"":""26170""}",0.5071857797889953,,2026-01-13 22:43:31.499
12486,"{""ort"":""Biedenkopf"",""geburtsname"":""Wirth Kruschwitz"",""geburtstag"":3,""vorname"":""Otto"",""geburtsjahr"":1929,""nachname"":""Wirth Kruschwitz"",""geburtsmonat"":12,""plz"":""89983""}",0.5337969192099861,,2026-01-13 22:43:31.517
12487,"{""ort"":""Bergzabern"",""geburtsname"":""Mueller"",""geburtstag"":19,""vorname"":""Maxim"",""geburtsjahr"":1983,""nachname"":""Mueller"",""geburtsmonat"":1,""plz"":""00056""}",0.5182393123899419,,2026-01-13 22:43:31.533
12488,"{""ort"":""Uffenheim"",""geburtsname"":""Kraus"",""geburtstag"":9,""vorname"":""Janna"",""geburtsjahr"":2006,""nachname"":""Kraus"",""geburtsmonat"":12,""plz"":""87340""}",0.49913452294457944,,2026-01-13 22:43:31.551
12489,"{""ort"":""Herzberg"",""geburtsname"":""Bolander"",""geburtstag"":29,""vorname"":""Edelgard"",""geburtsjahr"":1973,""nachname"":""Bolander"",""geburtsmonat"":9,""plz"":""31504""}",0.5561765547033798,,2026-01-13 22:43:31.566
12490,"{""ort"":""Beeskow"",""geburtsname"":""Soelzer"",""geburtstag"":25,""vorname"":""Rosina"",""geburtsjahr"":1955,""nachname"":""Soelzer"",""geburtsmonat"":3,""plz"":""46502""}",0.48830956871373193,,2026-01-13 22:43:31.581
12491,"{""ort"":""Norden"",""geburtsname"":""Roemer"",""geburtstag"":3,""vorname"":""Traude"",""geburtsjahr"":1989,""nachname"":""Roemer"",""geburtsmonat"":11,""plz"":""66743""}",0.49329514362746435,,2026-01-13 22:43:31.598
12492,"{""ort"":""Mühldorf am Inn"",""geburtsname"":""Gunpf-Bruder"",""geburtstag"":4,""vorname"":""Bernd"",""geburtsjahr"":1979,""nachname"":""Gunpf-Bruder"",""geburtsmonat"":10,""plz"":""22978""}",0.47338174281199813,,2026-01-13 22:43:31.616
12493,"{""ort"":""Saulgau"",""geburtsname"":""Krein"",""geburtstag"":21,""vorname"":""Joanna"",""geburtsjahr"":1919,""nachname"":""Krein"",""geburtsmonat"":6,""plz"":""80589""}",0.4966028053258063,,2026-01-13 22:43:31.635
12494,"{""ort"":""Anklam"",""geburtsname"":""Kabus"",""geburtstag"":27,""vorname"":""Natali"",""geburtsjahr"":1965,""nachname"":""Kabus"",""geburtsmonat"":12,""plz"":""57688""}",0.5193969660425608,,2026-01-13 22:43:31.65
12495,"{""ort"":""Schweinfurt"",""geburtsname"":""Heidrich"",""geburtstag"":17,""vorname"":""Lissi"",""geburtsjahr"":1949,""nachname"":""Heidrich"",""geburtsmonat"":3,""plz"":""75532""}",0.5354174803655101,,2026-01-13 22:43:31.665
12496,"{""ort"":""Eckernförde"",""geburtsname"":""Doerschner"",""geburtstag"":23,""vorname"":""Renate-Carina"",""geburtsjahr"":1951,""nachname"":""Doerschner"",""geburtsmonat"":11,""plz"":""89615""}",0.467576477183546,,2026-01-13 22:43:31.679
12497,"{""ort"":""Passau"",""geburtsname"":""Hellwig"",""geburtstag"":21,""vorname"":""Bjoern"",""geburtsjahr"":1990,""nachname"":""Hellwig"",""geburtsmonat"":7,""plz"":""36443""}",0.5094410885013191,,2026-01-13 22:43:31.696
12498,"{""ort"":""Burg"",""geburtsname"":""Kitzmann"",""geburtstag"":6,""vorname"":""Daniele"",""geburtsjahr"":1976,""nachname"":""Kitzmann"",""geburtsmonat"":5,""plz"":""80467""}",0.5986262745273346,,2026-01-13 22:43:31.713
12499,"{""ort"":""Freital"",""geburtsname"":""Drub"",""geburtstag"":24,""vorname"":""Gundi"",""geburtsjahr"":1988,""nachname"":""Drub"",""geburtsmonat"":9,""plz"":""76206""}",0.501576140273089,,2026-01-13 22:43:31.728
12500,"{""ort"":""Jena"",""geburtsname"":""Wende"",""geburtstag"":7,""vorname"":""Heiko Lydia"",""geburtsjahr"":1954,""nachname"":""Wende"",""geburtsmonat"":11,""plz"":""22667""}",0.525202231671013,,2026-01-13 22:43:31.741
12751,"{""ort"":""Kemnath"",""geburtsname"":""Roerricht"",""geburtstag"":26,""vorname"":""Alexa"",""geburtsjahr"":1993,""nachname"":""Roerricht"",""geburtsmonat"":8,""plz"":""10262""}",0.5082133365827103,,2026-01-13 22:43:31.756
12752,"{""ort"":""Güstrow"",""geburtsname"":""Wulf"",""geburtstag"":24,""vorname"":""Suse"",""geburtsjahr"":2010,""nachname"":""Wulf"",""geburtsmonat"":1,""plz"":""57686""}",0.5600338254417252,,2026-01-13 22:43:31.778
12753,"{""ort"":""Havelberg"",""geburtsname"":""Beer"",""geburtstag"":5,""vorname"":""Mehmet"",""geburtsjahr"":1966,""nachname"":""Beer"",""geburtsmonat"":8,""plz"":""66366""}",0.4966028053258063,,2026-01-13 22:43:31.797
12754,"{""ort"":""Stuttgart"",""geburtsname"":""Holzapfel"",""geburtstag"":10,""vorname"":""Christiane"",""geburtsjahr"":1934,""nachname"":""Holzapfel"",""geburtsmonat"":12,""plz"":""62348""}",0.564884453146058,,2026-01-13 22:43:31.811
12755,"{""ort"":""Hannoversch Münden"",""geburtsname"":""Kreusel"",""geburtstag"":22,""vorname"":""Doerthe"",""geburtsjahr"":1966,""nachname"":""Kreusel"",""geburtsmonat"":2,""plz"":""70074""}",0.5115365868266785,,2026-01-13 22:43:31.826
12756,"{""ort"":""Marktheidenfeld"",""geburtsname"":""Junken"",""geburtstag"":6,""vorname"":""Cord"",""geburtsjahr"":1953,""nachname"":""Junken"",""geburtsmonat"":8,""plz"":""20070""}",0.5364117155429887,,2026-01-13 22:43:31.838
12757,"{""ort"":""Sulzbach-Rosenberg"",""geburtsname"":""Jockel"",""geburtstag"":18,""vorname"":""Karl-Hermann"",""geburtsjahr"":2025,""nachname"":""Jockel"",""geburtsmonat"":10,""plz"":""84366""}",0.5713595520868833,,2026-01-13 22:43:31.854
12758,"{""ort"":""Wolmirstedt"",""geburtsname"":""Pohl-Schaefer"",""geburtstag"":25,""vorname"":""Ernst-Otto"",""geburtsjahr"":1989,""nachname"":""Pohl-Schaefer"",""geburtsmonat"":10,""plz"":""03131""}",0.5791042760427437,,2026-01-13 22:43:31.873
12759,"{""ort"":""Brandenburg"",""geburtsname"":""Dowerg"",""geburtstag"":20,""vorname"":""Celal"",""geburtsjahr"":2005,""nachname"":""Dowerg"",""geburtsmonat"":7,""plz"":""74395""}",0.544946870451431,,2026-01-13 22:43:31.889
12760,"{""ort"":""Demmin"",""geburtsname"":""Wilms"",""geburtstag"":23,""vorname"":""Leszek"",""geburtsjahr"":1977,""nachname"":""Wilms"",""geburtsmonat"":10,""plz"":""96219""}",0.47664759815199376,,2026-01-13 22:43:31.903
12761,"{""ort"":""Wittstock"",""geburtsname"":""Schottin"",""geburtstag"":22,""vorname"":""German"",""geburtsjahr"":2025,""nachname"":""Schottin"",""geburtsmonat"":9,""plz"":""96236""}",0.5484232941848212,,2026-01-13 22:43:31.919
12762,"{""ort"":""Warendorf"",""geburtsname"":""Schleich"",""geburtstag"":30,""vorname"":""Peggy"",""geburtsjahr"":1976,""nachname"":""Schleich"",""geburtsmonat"":5,""plz"":""33643""}",0.5189919371584452,,2026-01-13 22:43:31.932
12763,"{""ort"":""Büsingen am Hochrhein"",""geburtsname"":""Binner"",""geburtstag"":28,""vorname"":""Giuseppe Lisette"",""geburtsjahr"":2007,""nachname"":""Binner"",""geburtsmonat"":2,""plz"":""19466""}",0.5157652336324589,,2026-01-13 22:43:31.946
12764,"{""ort"":""Hofgeismar"",""geburtsname"":""Kohl"",""geburtstag"":12,""vorname"":""Wladimir"",""geburtsjahr"":2009,""nachname"":""Kohl"",""geburtsmonat"":6,""plz"":""85470""}",0.460319895147981,,2026-01-13 22:43:31.962
12765,"{""ort"":""Bitterfeld"",""geburtsname"":""Doehn"",""geburtstag"":18,""vorname"":""Antonietta-Nadine"",""geburtsjahr"":1956,""nachname"":""Doehn"",""geburtsmonat"":5,""plz"":""44808""}",0.4813189736593897,,2026-01-13 22:43:31.98
12766,"{""ort"":""Lübben"",""geburtsname"":""Sorgatz"",""geburtstag"":14,""vorname"":""Oskar"",""geburtsjahr"":1985,""nachname"":""Sorgatz"",""geburtsmonat"":10,""plz"":""43826""}",0.5010636124398079,,2026-01-13 22:43:31.994
12767,"{""ort"":""Passau"",""geburtsname"":""Roerricht"",""geburtstag"":10,""vorname"":""Ioannis"",""geburtsjahr"":2018,""nachname"":""Roerricht"",""geburtsmonat"":10,""plz"":""52731""}",0.48830956871373193,,2026-01-13 22:43:32.011
12768,"{""ort"":""Hünfeld"",""geburtsname"":""Cichorius"",""geburtstag"":30,""vorname"":""Arnd"",""geburtsjahr"":1967,""nachname"":""Cichorius"",""geburtsmonat"":4,""plz"":""61852""}",0.48698842426466954,,2026-01-13 22:43:32.028
12769,"{""ort"":""Tirschenreuth"",""geburtsname"":""Zahn"",""geburtstag"":13,""vorname"":""Ewald-Lia"",""geburtsjahr"":1985,""nachname"":""Zahn"",""geburtsmonat"":5,""plz"":""76570""}",0.4945476917383759,,2026-01-13 22:43:32.044
12770,"{""ort"":""Sebnitz"",""geburtsname"":""Schinke"",""geburtstag"":8,""vorname"":""Marlen"",""geburtsjahr"":2001,""nachname"":""Schinke"",""geburtsmonat"":12,""plz"":""83684""}",0.543957705239858,,2026-01-13 22:43:32.058
12771,"{""ort"":""Neustadt am Rübenberge"",""geburtsname"":""Henschel"",""geburtstag"":17,""vorname"":""Rainer"",""geburtsjahr"":1943,""nachname"":""Henschel"",""geburtsmonat"":7,""plz"":""63292""}",0.5668581529271501,,2026-01-13 22:43:32.072
