assignedpatient_patientjpaid,inputfieldsstring,bestmatchedweight,bestmatchedpatient_patientjpaid,timestamp
3098,"{""ort"":""Luckau"",""geburtsname"":""Bluemel"",""geburtstag"":14,""vorname"":""Olivia"",""geburtsjahr"":1926,""nachname"":""Bluemel"",""geburtsmonat"":2,""plz"":""94053""}",-1.7976931348623157e+308,,2026-01-13 22:38:10.108
3099,"{""ort"":""Stendal"",""geburtsname"":""Scheuermann"",""geburtstag"":29,""vorname"":""Dragica"",""geburtsjahr"":1940,""nachname"":""Scheuermann"",""geburtsmonat"":11,""plz"":""08717""}",0.5325401639781284,,2026-01-13 22:38:10.135
3100,"{""ort"":""Naila"",""geburtsname"":""Jaentsch"",""geburtstag"":26,""vorname"":""Gina"",""geburtsjahr"":1974,""nachname"":""Jaentsch"",""geburtsmonat"":10,""plz"":""91456""}",0.5326972583821108,,2026-01-13 22:38:10.163
3351,"{""ort"":""Suhl"",""geburtsname"":""Hornich"",""geburtstag"":4,""vorname"":""Marliese"",""geburtsjahr"":1915,""nachname"":""Hornich"",""geburtsmonat"":12,""plz"":""18807""}",0.4941749129570191,,2026-01-13 22:38:10.185
3352,"{""ort"":""Dieburg"",""geburtsname"":""Margraf"",""geburtstag"":30,""vorname"":""Edeltrud"",""geburtsjahr"":2016,""nachname"":""Margraf"",""geburtsmonat"":9,""plz"":""25859""}",0.4966028053258063,,2026-01-13 22:38:10.215
3353,"{""ort"":""Parsberg"",""geburtsname"":""Seifert-Moechlichen"",""geburtstag"":22,""vorname"":""Ludwig"",""geburtsjahr"":2024,""nachname"":""Seifert-Moechlichen"",""geburtsmonat"":10,""plz"":""92475""}",0.4982894279361749,,2026-01-13 22:38:10.237
3354,"{""ort"":""Eichstätt"",""geburtsname"":""Knappe"",""geburtstag"":15,""vorname"":""Natascha"",""geburtsjahr"":1947,""nachname"":""Knappe"",""geburtsmonat"":5,""plz"":""18557""}",-1.7976931348623157e+308,,2026-01-13 22:38:10.261
3355,"{""ort"":""Staffelstein"",""geburtsname"":""Drubin"",""geburtstag"":23,""vorname"":""James Friedrich"",""geburtsjahr"":2025,""nachname"":""Drubin"",""geburtsmonat"":8,""plz"":""83112""}",0.5200552178109791,,2026-01-13 22:38:10.276
3356,"{""ort"":""Bremen"",""geburtsname"":""Zaenker"",""geburtstag"":15,""vorname"":""Natalja"",""geburtsjahr"":1970,""nachname"":""Zaenker"",""geburtsmonat"":1,""plz"":""31477""}",0.557939302689782,,2026-01-13 22:38:10.289
3357,"{""ort"":""Mayen"",""geburtsname"":""Salz"",""geburtstag"":6,""vorname"":""Johan"",""geburtsjahr"":2014,""nachname"":""Salz"",""geburtsmonat"":12,""plz"":""74969""}",0.4903706379003007,,2026-01-13 22:38:10.301
3358,"{""ort"":""Merseburg"",""geburtsname"":""Suessebier"",""geburtstag"":28,""vorname"":""Jan-Peter"",""geburtsjahr"":1954,""nachname"":""Suessebier"",""geburtsmonat"":9,""plz"":""94741""}",0.49184546502884385,,2026-01-13 22:38:10.318
3359,"{""ort"":""Tuttlingen"",""geburtsname"":""Boerner"",""geburtstag"":11,""vorname"":""Franz-Peter"",""geburtsjahr"":2016,""nachname"":""Boerner"",""geburtsmonat"":3,""plz"":""79436""}",0.48265164568019303,,2026-01-13 22:38:10.338
3360,"{""ort"":""Querfurt"",""geburtsname"":""Thanel"",""geburtstag"":23,""vorname"":""Catherine"",""geburtsjahr"":2003,""nachname"":""Thanel"",""geburtsmonat"":10,""plz"":""04213""}",-1.7976931348623157e+308,,2026-01-13 22:38:10.36
3361,"{""ort"":""Euskirchen"",""geburtsname"":""Heidrich"",""geburtstag"":6,""vorname"":""Gereon"",""geburtsjahr"":1979,""nachname"":""Heidrich"",""geburtsmonat"":5,""plz"":""02022""}",0.5639931339153977,,2026-01-13 22:38:10.38
3362,"{""ort"":""München"",""geburtsname"":""Vollbrecht"",""geburtstag"":3,""vorname"":""Friederike-Lilian"",""geburtsjahr"":1995,""nachname"":""Vollbrecht"",""geburtsmonat"":8,""plz"":""16288""}",0.5857390016013044,,2026-01-13 22:38:10.4
3363,"{""ort"":""Düren"",""geburtsname"":""Haenel"",""geburtstag"":30,""vorname"":""Sylvana Rolf"",""geburtsjahr"":1965,""nachname"":""Haenel"",""geburtsmonat"":9,""plz"":""48858""}",0.5712296948680257,,2026-01-13 22:38:10.418
3364,"{""ort"":""Wolfenbüttel"",""geburtsname"":""Ernst"",""geburtstag"":30,""vorname"":""Jobst"",""geburtsjahr"":1970,""nachname"":""Ernst"",""geburtsmonat"":11,""plz"":""23355""}",0.5165065731947848,,2026-01-13 22:38:10.432
3365,"{""ort"":""Reutlingen"",""geburtsname"":""Schuster"",""geburtstag"":21,""vorname"":""Doerte"",""geburtsjahr"":2002,""nachname"":""Schuster"",""geburtsmonat"":12,""plz"":""45612""}",0.5686357523911382,,2026-01-13 22:38:10.451
3366,"{""ort"":""Grevesmühlen"",""geburtsname"":""Seifert"",""geburtstag"":27,""vorname"":""Joanna"",""geburtsjahr"":1915,""nachname"":""Seifert"",""geburtsmonat"":3,""plz"":""41031""}",0.5446784875018066,,2026-01-13 22:38:10.478
3367,"{""ort"":""Nördlingen"",""geburtsname"":""Herrmann"",""geburtstag"":24,""vorname"":""Zeljko-Irmingard"",""geburtsjahr"":1915,""nachname"":""Herrmann"",""geburtsmonat"":8,""plz"":""05181""}",0.6399619800325506,2081,2026-01-13 22:38:10.495
3368,"{""ort"":""Göppingen"",""geburtsname"":""Reichmann"",""geburtstag"":16,""vorname"":""Kristine"",""geburtsjahr"":1941,""nachname"":""Reichmann"",""geburtsmonat"":4,""plz"":""14468""}",0.5619821362386883,,2026-01-13 22:38:10.52
3369,"{""ort"":""Mayen"",""geburtsname"":""Oderwald"",""geburtstag"":8,""vorname"":""Hildegart"",""geburtsjahr"":2023,""nachname"":""Oderwald"",""geburtsmonat"":1,""plz"":""01061""}",0.5314343990965186,,2026-01-13 22:38:10.547
3370,"{""ort"":""Großenhain"",""geburtsname"":""Drub"",""geburtstag"":31,""vorname"":""Engin"",""geburtsjahr"":1934,""nachname"":""Drub"",""geburtsmonat"":5,""plz"":""10620""}",0.43855014904128575,,2026-01-13 22:38:10.565
3371,"{""ort"":""Rostock"",""geburtsname"":""Mangold"",""geburtstag"":21,""vorname"":""Margitta"",""geburtsjahr"":2016,""nachname"":""Mangold"",""geburtsmonat"":2,""plz"":""14776""}",0.6110332369992301,3089,2026-01-13 22:38:10.581
3372,"{""ort"":""Illertissen"",""geburtsname"":""Hermighausen"",""geburtstag"":13,""vorname"":""Engin"",""geburtsjahr"":1990,""nachname"":""Hermighausen"",""geburtsmonat"":9,""plz"":""98183""}",0.584626362521345,,2026-01-13 22:38:10.601
3373,"{""ort"":""Zeulenroda"",""geburtsname"":""Pruschke"",""geburtstag"":23,""vorname"":""Sigurd"",""geburtsjahr"":1941,""nachname"":""Pruschke"",""geburtsmonat"":7,""plz"":""15420""}",0.572611900970038,,2026-01-13 22:38:10.613
3374,"{""ort"":""Steinfurt"",""geburtsname"":""Schacht-Riehl"",""geburtstag"":22,""vorname"":""Rudolf"",""geburtsjahr"":2013,""nachname"":""Schacht-Riehl"",""geburtsmonat"":9,""plz"":""91388""}",0.45860210065574897,,2026-01-13 22:38:10.625
3375,"{""ort"":""Freital"",""geburtsname"":""Keudel"",""geburtstag"":8,""vorname"":""Ingbert"",""geburtsjahr"":1931,""nachname"":""Keudel"",""geburtsmonat"":1,""plz"":""94935""}",0.5165065731947848,,2026-01-13 22:38:10.636
3376,"{""ort"":""Oberviechtach"",""geburtsname"":""Kraushaar"",""geburtstag"":3,""vorname"":""Elsa"",""geburtsjahr"":1955,""nachname"":""Kraushaar"",""geburtsmonat"":6,""plz"":""94879""}",0.5227265006538405,,2026-01-13 22:38:10.647
3377,"{""ort"":""Neustadt am Rübenberge"",""geburtsname"":""Paertzelt"",""geburtstag"":9,""vorname"":""Liliane"",""geburtsjahr"":2002,""nachname"":""Paertzelt"",""geburtsmonat"":11,""plz"":""81744""}",0.40861309448061733,,2026-01-13 22:38:10.658
3378,"{""ort"":""Euskirchen"",""geburtsname"":""Kranz"",""geburtstag"":16,""vorname"":""Kilian"",""geburtsjahr"":2000,""nachname"":""Kranz"",""geburtsmonat"":6,""plz"":""44204""}",0.5379254020078764,,2026-01-13 22:38:10.671
3379,"{""ort"":""Gardelegen"",""geburtsname"":""Grein Groth"",""geburtstag"":22,""vorname"":""Jan"",""geburtsjahr"":1942,""nachname"":""Grein Groth"",""geburtsmonat"":4,""plz"":""57069""}",0.5275642220108838,,2026-01-13 22:38:10.689
3380,"{""ort"":""Grimma"",""geburtsname"":""Rust"",""geburtstag"":19,""vorname"":""Ilka"",""geburtsjahr"":1953,""nachname"":""Rust"",""geburtsmonat"":12,""plz"":""46594""}",0.5175662645396609,,2026-01-13 22:38:10.703
3381,"{""ort"":""Belzig"",""geburtsname"":""Kabus"",""geburtstag"":18,""vorname"":""Silke-Helfried"",""geburtsjahr"":2008,""nachname"":""Kabus"",""geburtsmonat"":6,""plz"":""85595""}",0.5343370319107446,,2026-01-13 22:38:10.718
3382,"{""ort"":""Flöha"",""geburtsname"":""van der Dussen"",""geburtstag"":30,""vorname"":""Katerina-Rico"",""geburtsjahr"":2021,""nachname"":""van der Dussen"",""geburtsmonat"":5,""plz"":""21068""}",0.5256291334680665,,2026-01-13 22:38:10.744
3383,"{""ort"":""Kaiserslautern"",""geburtsname"":""Zorbach"",""geburtstag"":16,""vorname"":""Mercedes"",""geburtsjahr"":2013,""nachname"":""Zorbach"",""geburtsmonat"":9,""plz"":""39312""}",0.4745552893821597,,2026-01-13 22:38:10.769
3384,"{""ort"":""Kamenz"",""geburtsname"":""Jockel"",""geburtstag"":17,""vorname"":""Heimo"",""geburtsjahr"":2017,""nachname"":""Jockel"",""geburtsmonat"":7,""plz"":""53018""}",0.6320191192345307,146,2026-01-13 22:38:10.793
3385,"{""ort"":""Schwandorf"",""geburtsname"":""Gnatz"",""geburtstag"":6,""vorname"":""Walli"",""geburtsjahr"":1988,""nachname"":""Gnatz"",""geburtsmonat"":2,""plz"":""00356""}",0.5265475765848608,,2026-01-13 22:38:10.808
3386,"{""ort"":""Schwerin"",""geburtsname"":""Ditschlerin"",""geburtstag"":6,""vorname"":""Fabienne"",""geburtsjahr"":1917,""nachname"":""Ditschlerin"",""geburtsmonat"":6,""plz"":""79596""}",-1.7976931348623157e+308,,2026-01-13 22:38:10.824
3387,"{""ort"":""Pfaffenhofen an der Ilm"",""geburtsname"":""Mueller-Haenel"",""geburtstag"":2,""vorname"":""Ingeborg"",""geburtsjahr"":2007,""nachname"":""Mueller-Haenel"",""geburtsmonat"":12,""plz"":""79736""}",0.553279783079707,,2026-01-13 22:38:10.842
3388,"{""ort"":""Aschaffenburg"",""geburtsname"":""Doerr"",""geburtstag"":16,""vorname"":""Annelise"",""geburtsjahr"":1961,""nachname"":""Doerr"",""geburtsmonat"":7,""plz"":""81635""}",0.4428577223160678,,2026-01-13 22:38:10.854
3389,"{""ort"":""Bernburg"",""geburtsname"":""Warmer"",""geburtstag"":24,""vorname"":""Catharina"",""geburtsjahr"":1991,""nachname"":""Warmer"",""geburtsmonat"":6,""plz"":""62721""}",0.5482051664676023,,2026-01-13 22:38:10.869
3390,"{""ort"":""Bremen"",""geburtsname"":""Muehle Krein"",""geburtstag"":9,""vorname"":""Sibel"",""geburtsjahr"":1934,""nachname"":""Muehle Krein"",""geburtsmonat"":2,""plz"":""73903""}",0.4802442185258803,,2026-01-13 22:38:10.88
3391,"{""ort"":""Fürstenfeldbruck"",""geburtsname"":""Wulff"",""geburtstag"":6,""vorname"":""Agnieszka"",""geburtsjahr"":1952,""nachname"":""Wulff"",""geburtsmonat"":7,""plz"":""87341""}",0.5447287427342122,,2026-01-13 22:38:10.892
3392,"{""ort"":""Pößneck"",""geburtsname"":""Ritter Troest"",""geburtstag"":21,""vorname"":""Calogero"",""geburtsjahr"":1915,""nachname"":""Ritter Troest"",""geburtsmonat"":11,""plz"":""12521""}",0.5191427514643985,,2026-01-13 22:38:10.901
3393,"{""ort"":""Kronach"",""geburtsname"":""Steinberg-Gutknecht"",""geburtstag"":6,""vorname"":""Xenia"",""geburtsjahr"":1954,""nachname"":""Steinberg-Gutknecht"",""geburtsmonat"":7,""plz"":""31606""}",0.5562642645206168,,2026-01-13 22:38:10.912
3394,"{""ort"":""Oranienburg"",""geburtsname"":""Mies"",""geburtstag"":28,""vorname"":""Nikolas"",""geburtsjahr"":1936,""nachname"":""Mies"",""geburtsmonat"":5,""plz"":""72067""}",0.37881470507282816,,2026-01-13 22:38:10.929
3395,"{""ort"":""Rehau"",""geburtsname"":""Roehricht"",""geburtstag"":15,""vorname"":""Lilo"",""geburtsjahr"":1945,""nachname"":""Roehricht"",""geburtsmonat"":7,""plz"":""85644""}",0.43855014904128575,,2026-01-13 22:38:10.946
3396,"{""ort"":""Plauen"",""geburtsname"":""Flantz"",""geburtstag"":26,""vorname"":""Anni"",""geburtsjahr"":2006,""nachname"":""Flantz"",""geburtsmonat"":7,""plz"":""55222""}",0.3711617212512384,,2026-01-13 22:38:10.963
3397,"{""ort"":""Berlin"",""geburtsname"":""Stiffel"",""geburtstag"":24,""vorname"":""Karolin"",""geburtsjahr"":1923,""nachname"":""Stiffel"",""geburtsmonat"":3,""plz"":""30138""}",0.557939302689782,,2026-01-13 22:38:10.977
3398,"{""ort"":""Dinkelsbühl"",""geburtsname"":""Henk"",""geburtstag"":18,""vorname"":""Giesela"",""geburtsjahr"":1991,""nachname"":""Henk"",""geburtsmonat"":6,""plz"":""76667""}",0.5520646120170362,,2026-01-13 22:38:10.988
3399,"{""ort"":""Wittmund"",""geburtsname"":""Schweitzer"",""geburtstag"":12,""vorname"":""Hildegart-Fanny"",""geburtsjahr"":2014,""nachname"":""Schweitzer"",""geburtsmonat"":2,""plz"":""69171""}",0.364196366771452,,2026-01-13 22:38:10.999
3400,"{""ort"":""Saulgau"",""geburtsname"":""Thies"",""geburtstag"":4,""vorname"":""Dennis"",""geburtsjahr"":2001,""nachname"":""Thies"",""geburtsmonat"":2,""plz"":""28156""}",0.390533449050474,,2026-01-13 22:38:11.011
3701,"{""ort"":""Starnberg"",""geburtsname"":""Schleich"",""geburtstag"":5,""vorname"":""Gundolf"",""geburtsjahr"":1919,""nachname"":""Schleich"",""geburtsmonat"":6,""plz"":""10890""}",0.527842627806678,,2026-01-13 22:38:11.021
3702,"{""ort"":""Geithain"",""geburtsname"":""Reising-Hesse"",""geburtstag"":24,""vorname"":""Gilda"",""geburtsjahr"":1957,""nachname"":""Reising-Hesse"",""geburtsmonat"":3,""plz"":""99029""}",0.5773234132507861,,2026-01-13 22:38:11.047
3703,"{""ort"":""Uffenheim"",""geburtsname"":""Loos-Radisch"",""geburtstag"":14,""vorname"":""Arzu"",""geburtsjahr"":1966,""nachname"":""Loos-Radisch"",""geburtsmonat"":7,""plz"":""80167""}",0.5770064950121717,,2026-01-13 22:38:11.062
3704,"{""ort"":""Torgau"",""geburtsname"":""Nette"",""geburtstag"":14,""vorname"":""Dorota"",""geburtsjahr"":1926,""nachname"":""Nette"",""geburtsmonat"":11,""plz"":""37509""}",0.5845177472411256,,2026-01-13 22:38:11.074
3705,"{""ort"":""Perleberg"",""geburtsname"":""Schomber"",""geburtstag"":26,""vorname"":""Miroslaw"",""geburtsjahr"":2012,""nachname"":""Schomber"",""geburtsmonat"":1,""plz"":""79804""}",0.5081079700488328,,2026-01-13 22:38:11.085
3706,"{""ort"":""Riesa"",""geburtsname"":""Weitzel"",""geburtstag"":16,""vorname"":""Abraham"",""geburtsjahr"":2013,""nachname"":""Weitzel"",""geburtsmonat"":8,""plz"":""46839""}",0.5563141089327416,,2026-01-13 22:38:11.097
3707,"{""ort"":""Mühldorf am Inn"",""geburtsname"":""Mans"",""geburtstag"":20,""vorname"":""Annaliese"",""geburtsjahr"":1948,""nachname"":""Mans"",""geburtsmonat"":12,""plz"":""57846""}",0.5331451851441967,,2026-01-13 22:38:11.108
3708,"{""ort"":""Beeskow"",""geburtsname"":""Hein"",""geburtstag"":1,""vorname"":""Thorsten"",""geburtsjahr"":1968,""nachname"":""Hein"",""geburtsmonat"":3,""plz"":""07145""}",0.5597361706223981,,2026-01-13 22:38:11.124
3709,"{""ort"":""Nabburg"",""geburtsname"":""Noack"",""geburtstag"":13,""vorname"":""Edwin"",""geburtsjahr"":1947,""nachname"":""Noack"",""geburtsmonat"":4,""plz"":""97497""}",0.5364103410637632,,2026-01-13 22:38:11.144
3710,"{""ort"":""Donaueschingen"",""geburtsname"":""auch Schlauchin"",""geburtstag"":7,""vorname"":""Kevin"",""geburtsjahr"":1995,""nachname"":""auch Schlauchin"",""geburtsmonat"":4,""plz"":""90470""}",-1.7976931348623157e+308,,2026-01-13 22:38:11.162
3711,"{""ort"":""Säckingen"",""geburtsname"":""Hertrampf"",""geburtstag"":31,""vorname"":""Ahmet"",""geburtsjahr"":1942,""nachname"":""Hertrampf"",""geburtsmonat"":3,""plz"":""72431""}",0.5567480366563212,,2026-01-13 22:38:11.181
3712,"{""ort"":""Passau"",""geburtsname"":""Mueller"",""geburtstag"":28,""vorname"":""Mercedes"",""geburtsjahr"":1934,""nachname"":""Mueller"",""geburtsmonat"":6,""plz"":""66684""}",0.5183725514325015,,2026-01-13 22:38:11.194
3713,"{""ort"":""Rathenow"",""geburtsname"":""Schmiedt"",""geburtstag"":2,""vorname"":""Leonie"",""geburtsjahr"":2006,""nachname"":""Schmiedt"",""geburtsmonat"":10,""plz"":""06179""}",0.5370403918119478,,2026-01-13 22:38:11.21
3714,"{""ort"":""Saarlouis"",""geburtsname"":""Steuer"",""geburtstag"":12,""vorname"":""Alwine"",""geburtsjahr"":1918,""nachname"":""Steuer"",""geburtsmonat"":9,""plz"":""49719""}",0.5214560754499763,,2026-01-13 22:38:11.225
3715,"{""ort"":""Cottbus"",""geburtsname"":""Trubin"",""geburtstag"":28,""vorname"":""Justine"",""geburtsjahr"":1997,""nachname"":""Trubin"",""geburtsmonat"":8,""plz"":""98515""}",-1.7976931348623157e+308,,2026-01-13 22:38:11.238
3716,"{""ort"":""Herzberg"",""geburtsname"":""Jaekel"",""geburtstag"":6,""vorname"":""Sueleyman"",""geburtsjahr"":1937,""nachname"":""Jaekel"",""geburtsmonat"":5,""plz"":""73152""}",0.5632920193930427,,2026-01-13 22:38:11.252
3717,"{""ort"":""Hofgeismar"",""geburtsname"":""Ring"",""geburtstag"":12,""vorname"":""Heini"",""geburtsjahr"":1969,""nachname"":""Ring"",""geburtsmonat"":9,""plz"":""10222""}",0.5314343990965186,,2026-01-13 22:38:11.266
3718,"{""ort"":""Viersen"",""geburtsname"":""Schueler"",""geburtstag"":24,""vorname"":""Ivana"",""geburtsjahr"":1926,""nachname"":""Schueler"",""geburtsmonat"":9,""plz"":""49089""}",0.6022762374019375,1772,2026-01-13 22:38:11.288
3719,"{""ort"":""Passau"",""geburtsname"":""Jacobi Jaeckel"",""geburtstag"":23,""vorname"":""Hansgeorg"",""geburtsjahr"":1956,""nachname"":""Jacobi Jaeckel"",""geburtsmonat"":12,""plz"":""68752""}",0.6171689250088489,3076,2026-01-13 22:38:11.309
3720,"{""ort"":""Teterow"",""geburtsname"":""Baehr"",""geburtstag"":25,""vorname"":""Margit"",""geburtsjahr"":1927,""nachname"":""Baehr"",""geburtsmonat"":6,""plz"":""64359""}",0.5304668548251099,,2026-01-13 22:38:11.329
3721,"{""ort"":""Eisleben"",""geburtsname"":""Thanel"",""geburtstag"":15,""vorname"":""Ingbert"",""geburtsjahr"":1930,""nachname"":""Thanel"",""geburtsmonat"":8,""plz"":""61906""}",0.526089868835404,,2026-01-13 22:38:11.348
3722,"{""ort"":""Lemgo"",""geburtsname"":""Hande"",""geburtstag"":9,""vorname"":""Meinolf-Berta"",""geburtsjahr"":1991,""nachname"":""Hande"",""geburtsmonat"":7,""plz"":""94467""}",0.5863608580783088,,2026-01-13 22:38:11.369
3723,"{""ort"":""Weimar"",""geburtsname"":""Schinke"",""geburtstag"":24,""vorname"":""Christin"",""geburtsjahr"":1972,""nachname"":""Schinke"",""geburtsmonat"":9,""plz"":""59386""}",0.5027429901251306,,2026-01-13 22:38:11.393
3724,"{""ort"":""Jessen"",""geburtsname"":""Rohleder"",""geburtstag"":16,""vorname"":""Kevin"",""geburtsjahr"":2017,""nachname"":""Rohleder"",""geburtsmonat"":1,""plz"":""91545""}",0.5492007290750197,,2026-01-13 22:38:11.409
3725,"{""ort"":""Erbisdorf"",""geburtsname"":""Holzapfel"",""geburtstag"":30,""vorname"":""Gertraude"",""geburtsjahr"":1934,""nachname"":""Holzapfel"",""geburtsmonat"":8,""plz"":""97054""}",0.5410637682738716,,2026-01-13 22:38:11.424
3726,"{""ort"":""Sangerhausen"",""geburtsname"":""Loechel"",""geburtstag"":21,""vorname"":""Emmy"",""geburtsjahr"":2014,""nachname"":""Loechel"",""geburtsmonat"":12,""plz"":""30367""}",0.4461698906547818,,2026-01-13 22:38:11.445
3727,"{""ort"":""Plauen"",""geburtsname"":""Haering"",""geburtstag"":24,""vorname"":""Hans-Albert"",""geburtsjahr"":2002,""nachname"":""Haering"",""geburtsmonat"":8,""plz"":""69845""}",0.5542031645186767,,2026-01-13 22:38:11.466
3728,"{""ort"":""Zerbst"",""geburtsname"":""Kostolzin"",""geburtstag"":4,""vorname"":""Ole"",""geburtsjahr"":1918,""nachname"":""Kostolzin"",""geburtsmonat"":10,""plz"":""44030""}",0.5879732624961566,,2026-01-13 22:38:11.478
3729,"{""ort"":""Wesel"",""geburtsname"":""Buchholz-Trubin"",""geburtstag"":5,""vorname"":""Karoline"",""geburtsjahr"":1984,""nachname"":""Buchholz-Trubin"",""geburtsmonat"":1,""plz"":""83196""}",0.5571311926274991,,2026-01-13 22:38:11.491
3730,"{""ort"":""Bergzabern"",""geburtsname"":""Weitzel"",""geburtstag"":3,""vorname"":""Ulf"",""geburtsjahr"":1992,""nachname"":""Weitzel"",""geburtsmonat"":3,""plz"":""65369""}",0.43855014904128575,,2026-01-13 22:38:11.503
3731,"{""ort"":""Erfurt"",""geburtsname"":""Hiller"",""geburtstag"":13,""vorname"":""Hans-Friedrich"",""geburtsjahr"":1975,""nachname"":""Hiller"",""geburtsmonat"":4,""plz"":""45068""}",0.6022361524515536,1776,2026-01-13 22:38:11.516
3732,"{""ort"":""Schwäbisch Gmünd"",""geburtsname"":""Nerger"",""geburtstag"":30,""vorname"":""Reinhart"",""geburtsjahr"":1938,""nachname"":""Nerger"",""geburtsmonat"":3,""plz"":""78615""}",0.4834953036679944,,2026-01-13 22:38:11.529
3733,"{""ort"":""Spremberg"",""geburtsname"":""Anders"",""geburtstag"":30,""vorname"":""Ruediger"",""geburtsjahr"":1915,""nachname"":""Anders"",""geburtsmonat"":3,""plz"":""81398""}",-1.7976931348623157e+308,,2026-01-13 22:38:11.541
3734,"{""ort"":""Ebersberg"",""geburtsname"":""Wiek"",""geburtstag"":28,""vorname"":""Rolf-Peter"",""geburtsjahr"":2023,""nachname"":""Wiek"",""geburtsmonat"":1,""plz"":""37319""}",0.5544754240434072,,2026-01-13 22:38:11.558
3735,"{""ort"":""Schwabmünchen"",""geburtsname"":""Schottin"",""geburtstag"":8,""vorname"":""Annita"",""geburtsjahr"":1921,""nachname"":""Schottin"",""geburtsmonat"":2,""plz"":""68560""}",0.5420648409949985,,2026-01-13 22:38:11.597
3736,"{""ort"":""Wesel"",""geburtsname"":""Wende"",""geburtstag"":20,""vorname"":""Frank-Michael"",""geburtsjahr"":1946,""nachname"":""Wende"",""geburtsmonat"":2,""plz"":""34267""}",0.5198238678396145,,2026-01-13 22:38:11.611
3737,"{""ort"":""Tecklenburg"",""geburtsname"":""Zimmer"",""geburtstag"":14,""vorname"":""Tilly"",""geburtsjahr"":1954,""nachname"":""Zimmer"",""geburtsmonat"":4,""plz"":""40032""}",0.539174753267788,,2026-01-13 22:38:11.625
3738,"{""ort"":""Schwäbisch Gmünd"",""geburtsname"":""Wulf"",""geburtstag"":29,""vorname"":""Piotr"",""geburtsjahr"":1942,""nachname"":""Wulf"",""geburtsmonat"":4,""plz"":""22707""}",0.5165065731947848,,2026-01-13 22:38:11.645
3739,"{""ort"":""Calau"",""geburtsname"":""Karz"",""geburtstag"":5,""vorname"":""Anneke"",""geburtsjahr"":1972,""nachname"":""Karz"",""geburtsmonat"":6,""plz"":""59072""}",0.596667926484789,,2026-01-13 22:38:11.668
3740,"{""ort"":""Hainichen"",""geburtsname"":""Gertz"",""geburtstag"":7,""vorname"":""Gertraut"",""geburtsjahr"":2008,""nachname"":""Gertz"",""geburtsmonat"":8,""plz"":""58239""}",0.513534830075458,,2026-01-13 22:38:11.685
3741,"{""ort"":""Prenzlau"",""geburtsname"":""Eberth"",""geburtstag"":20,""vorname"":""Hans-Walter"",""geburtsjahr"":1983,""nachname"":""Eberth"",""geburtsmonat"":2,""plz"":""93592""}",0.5665613078814143,,2026-01-13 22:38:11.71
3742,"{""ort"":""Paderborn"",""geburtsname"":""Hein-Hiller"",""geburtstag"":1,""vorname"":""Ljudmila"",""geburtsjahr"":1958,""nachname"":""Hein-Hiller"",""geburtsmonat"":12,""plz"":""33036""}",0.5700343404738408,,2026-01-13 22:38:11.727
3743,"{""ort"":""Angermünde"",""geburtsname"":""Berger"",""geburtstag"":22,""vorname"":""Marga"",""geburtsjahr"":1959,""nachname"":""Berger"",""geburtsmonat"":1,""plz"":""12899""}",0.4479444377226252,,2026-01-13 22:38:11.747
3744,"{""ort"":""Mellrichstadt"",""geburtsname"":""Eberth"",""geburtstag"":27,""vorname"":""Luis"",""geburtsjahr"":1984,""nachname"":""Eberth"",""geburtsmonat"":11,""plz"":""33640""}",0.6018642416487356,1777,2026-01-13 22:38:11.767
3745,"{""ort"":""Grafenau"",""geburtsname"":""Schwital-Karge"",""geburtstag"":31,""vorname"":""Viktor"",""geburtsjahr"":1939,""nachname"":""Schwital-Karge"",""geburtsmonat"":10,""plz"":""44454""}",0.48221614415283975,,2026-01-13 22:38:11.791
3746,"{""ort"":""Donaueschingen"",""geburtsname"":""Dippel"",""geburtstag"":25,""vorname"":""Amir"",""geburtsjahr"":1984,""nachname"":""Dippel"",""geburtsmonat"":11,""plz"":""15825""}",0.5300531752822021,,2026-01-13 22:38:11.821
3747,"{""ort"":""Bad Kissingen"",""geburtsname"":""Rose"",""geburtstag"":3,""vorname"":""Dragan"",""geburtsjahr"":1915,""nachname"":""Rose"",""geburtsmonat"":8,""plz"":""63177""}",0.6009253085186566,3070,2026-01-13 22:38:11.856
3748,"{""ort"":""Klötze"",""geburtsname"":""Gute Ortmann"",""geburtstag"":26,""vorname"":""Cosima"",""geburtsjahr"":1943,""nachname"":""Gute Ortmann"",""geburtsmonat"":2,""plz"":""30138""}",0.5159536907539798,,2026-01-13 22:38:11.902
3749,"{""ort"":""Chemnitz"",""geburtsname"":""Junk"",""geburtstag"":3,""vorname"":""Dimitri"",""geburtsjahr"":2010,""nachname"":""Junk"",""geburtsmonat"":2,""plz"":""46999""}",0.5277024426210851,,2026-01-13 22:38:11.962
3750,"{""ort"":""Amberg"",""geburtsname"":""Pieper"",""geburtstag"":5,""vorname"":""Adalbert"",""geburtsjahr"":1940,""nachname"":""Pieper"",""geburtsmonat"":6,""plz"":""55204""}",0.524541039586723,,2026-01-13 22:38:11.985
4001,"{""ort"":""Mellrichstadt"",""geburtsname"":""Stiffel"",""geburtstag"":8,""vorname"":""Annelene"",""geburtsjahr"":2020,""nachname"":""Stiffel"",""geburtsmonat"":5,""plz"":""07034""}",0.5432522612687245,,2026-01-13 22:38:12.005
